tic,datadate,Net_Income,Interest_Expense,Income_Taxes,Depreciation_Amortization,EBITDA,Market_Value,Short_Term_Debt,Long_Term_Debt,Cash,EV
MCK,2014-03-31,370.0,77.0,116.0,0.0,563.0,40787.67,1770.0,8949.0,4193.0,47313.67
MCK,2014-06-30,403.0,96.0,185.0,246.0,930.0,43126.0498,532.0,10141.0,4105.0,49694.0498
MCK,2014-09-30,469.0,95.0,223.0,258.0,1045.0,45140.4689,952.0,9620.0,3804.0,51908.4689
MCK,2014-12-31,472.0,93.0,198.0,248.0,1011.0,48158.56,1413.0,8981.0,4587.0,53965.56
MCK,2015-03-31,132.0,90.0,209.0,231.0,662.0,52478.4,1664.0,8180.0,5341.0,56981.4
MCK,2015-06-30,576.0,89.0,256.0,229.0,1150.0,52246.5184,1654.0,8142.0,5635.0,56407.5184
MCK,2015-09-30,617.0,91.0,244.0,222.0,1174.0,42577.0683,1252.0,8136.0,5359.0,46606.0683
MCK,2015-12-31,634.0,87.0,204.0,220.0,1145.0,45084.214,1003.0,7715.0,3406.0,50396.214
MCK,2016-03-31,431.0,86.0,204.0,214.0,935.0,35381.25,1619.0,6535.0,4048.0,39487.25
MCK,2016-06-30,542.0,79.0,239.0,242.0,1102.0,42127.2783,2168.0,5942.0,4659.0,45578.2783
MCK,2016-09-30,307.0,78.0,200.0,217.0,802.0,37700.0073,2166.0,5941.0,5464.0,40343.0073
MCK,2016-12-31,633.0,74.0,131.0,204.0,1042.0,29782.8439,3154.0,5969.0,2434.0,36471.8439
MCK,2017-03-31,3588.0,77.0,1044.0,247.0,4956.0,31282.86,1240.0,7305.0,2783.0,37044.86
MCK,2017-06-30,309.0,68.0,95.0,227.0,699.0,34596.3449,528.0,7424.0,2339.0,40209.3449
MCK,2017-09-30,1.0,69.0,122.0,236.0,428.0,32023.6911,831.0,7490.0,2563.0,37781.6911
MCK,2017-12-31,903.0,67.0,-263.0,234.0,941.0,32178.5671,1280.0,7514.0,2619.0,38353.5671
MCK,2018-03-31,-1146.0,79.0,-7.0,254.0,-820.0,28455.74,1129.0,6751.0,2672.0,33663.740000000005
MCK,2018-06-30,-138.0,61.0,87.0,235.0,245.0,26649.4514,3160.0,6592.0,2199.0,34202.451400000005
MCK,2018-09-30,499.0,66.0,35.0,240.0,840.0,25916.6264,2520.0,6568.0,2118.0,32886.6264
MCK,2018-12-31,469.0,67.0,123.0,239.0,898.0,21190.9078,2168.0,7616.0,1849.0,29125.9078
MCK,2019-03-31,-796.0,70.0,111.0,235.0,-380.0,22241.4,330.0,7265.0,2981.0,26855.4
MCK,2019-06-30,423.0,56.0,136.0,229.0,844.0,24849.2486,683.0,9187.0,1947.0,32772.2486
MCK,2019-09-30,-730.0,64.0,-294.0,234.0,-726.0,24624.4921,1213.0,9105.0,1356.0,33586.4921
MCK,2019-12-31,186.0,64.0,47.0,228.0,525.0,24472.9576,3481.0,8514.0,2065.0,34402.9576
MCK,2020-03-31,1021.0,65.0,129.0,231.0,1446.0,21912.12,1406.0,7995.0,4015.0,27298.12
MCK,2020-06-30,444.0,60.0,150.0,217.0,871.0,24883.1898,1411.0,8022.0,2864.0,31452.1898
MCK,2020-09-30,577.0,50.0,28.0,222.0,877.0,23912.7965,2127.0,7517.0,3240.0,30316.796499999997
