tic,datadate,Net_Income,Interest_Expense,Income_Taxes,Depreciation_Amortization,EBITDA,Market_Value,Short_Term_Debt,Long_Term_Debt,Cash,EV,EBITDA_Pct_Change,EV_Pct_Change
INCY,2021-06-30,149.456,0.358,22.177,14.457,186.448,18544.3553,13.403,47.339,2080.967,16524.130299999997,123.24022078808419,3.491998811316943
INCY,2021-09-30,181.739,0.439,27.73,14.691,224.599,15192.4703,12.249,46.327,2284.075,12966.9713,20.462005492147938,-21.52705731205713
INCY,2021-12-31,563.851,0.752,-443.831,14.858,135.62999999999994,16227.5656,13.189,47.24,2348.192,13939.8026,-39.61237583426465,7.502378755168548
INCY,2022-03-31,37.992,0.68,32.543,16.438,87.653,17584.3822,12.7,31.385,2544.16,15084.3072,-35.37344245373439,8.21033577620387
INCY,2022-06-30,161.432,0.678,67.946,16.507,246.563,16855.8438,12.405,31.157,2722.425,14176.980799999998,181.2944223243927,-6.015035281169567
INCY,2022-09-30,112.775,0.641,35.813,16.692,165.92100000000002,14824.4012,11.604,30.476,2977.122,11889.3592,-32.706448250548526,-16.13616913412197
INCY,2022-12-31,28.461,0.667,52.154,18.218,99.5,17891.039,11.374,44.192,3238.965,14707.64,-40.031701834005354,23.704227894805285
INCY,2023-03-31,21.703,0.469,30.153,19.211,71.536,16120.6907,10.537,29.699,3112.712,13048.2147,-28.10452261306533,-11.28274352649371
INCY,2023-06-30,203.548,0.655,74.056,20.297,298.55600000000004,13902.7905,10.25,29.491,3423.366,10519.1655,317.35070454037134,-19.382338949404332
INCY,2023-09-30,171.269,0.623,62.53,21.39,255.812,12946.3725,9.245,28.859,3516.453,9468.0235,-14.316912070097409,-9.992636773325792
INCY,2023-12-31,201.079,0.804,69.877,21.762,293.522,14082.9807,9.125,43.446,3656.043,10479.5087,14.741294388066217,10.6831716249965
INCY,2024-03-31,169.548,0.43,66.611,21.947,258.536,12791.645,8.461,28.934,3850.688,8978.351999999999,-11.919379126607199,-14.324685850969344
INCY,2024-06-30,-444.601,0.657,54.824,22.048,-367.072,11613.0946,8.803,28.745,1519.375,10131.2676,-241.98100071169972,12.841060363861878
INCY,2024-09-30,106.456,0.774,50.068,22.52,179.818,12743.9478,8.284,28.223,1774.688,11005.7668,-148.98711969313922,8.631685930396316
