tic,datadate,Net_Income,Interest_Expense,Income_Taxes,Depreciation_Amortization,EBITDA,Market_Value,Short_Term_Debt,Long_Term_Debt,Cash,EV,EBITDA_Pct_Change,EV_Pct_Change
UNH,2009-03-31,984.0,131.0,553.0,234.0,1902.0,24718.33,514.0,11223.0,8845.0,27610.33,23.66710013003901,-24.420693317566155
UNH,2009-06-30,859.0,139.0,442.0,249.0,1689.0,28751.98,1012.0,10707.0,8155.0,32315.979999999996,-11.198738170347,17.0430777176513
UNH,2009-09-30,1035.0,137.0,504.0,250.0,1926.0,28871.12,500.0,10690.0,10501.0,29560.119999999995,14.03197158081706,-8.527855259224692
UNH,2009-12-31,944.0,144.0,487.0,258.0,1833.0,34960.56,2164.0,9009.0,11039.0,35094.56,-4.828660436137067,18.722657418170165
UNH,2010-03-31,1191.0,125.0,700.0,248.0,2264.0,37015.11,2522.0,8001.0,11075.0,36463.11,23.513366066557563,3.899607232573943
UNH,2010-06-30,1123.0,119.0,659.0,249.0,2150.0,31666.0,2676.0,8036.0,11073.0,31305.0,-5.035335689045938,-14.146105474820992
UNH,2010-09-30,1277.0,119.0,749.0,247.0,2392.0,38585.89,2929.0,8076.0,11003.0,38587.89,11.255813953488381,23.26430282702443
UNH,2010-12-31,1043.0,118.0,641.0,320.0,2122.0,39215.46,2480.0,8662.0,11195.0,39162.46,-11.287625418060198,1.4889904578871738
UNH,2011-03-31,1346.0,118.0,757.0,270.0,2491.0,48680.4,2286.0,9359.0,12150.0,48175.4,17.38925541941565,23.014233528741567
UNH,2011-06-30,1267.0,119.0,713.0,270.0,2369.0,55139.02,1689.0,9442.0,12307.0,53963.01999999999,-4.897631473303898,12.013641817192976
UNH,2011-09-30,1271.0,129.0,670.0,294.0,2364.0,48610.48,2364.0,9555.0,16377.0,44152.48,-0.21105951878429563,-18.180116679904103
UNH,2011-12-31,1258.0,139.0,677.0,290.0,2364.0,52656.52,982.0,10656.0,12006.0,52288.52,0.0,18.427141578457196
UNH,2012-03-31,1388.0,148.0,781.0,296.0,2613.0,60885.02,1771.0,11083.0,14326.0,59413.01999999999,10.532994923857864,13.625361742883513
