tic,datadate,Net_Income,Interest_Expense,Income_Taxes,Depreciation_Amortization,EBITDA,Market_Value,Short_Term_Debt,Long_Term_Debt,Cash,EV,EBITDA_Pct_Change,EV_Pct_Change
ZBH,2012-12-31,152.8,18.9,34.2,90.2,296.1,11438.856,100.1,1720.8,1555.9,11703.856,-11.9536128456735,-2.2852214597785636
ZBH,2013-03-31,228.5,18.2,67.6,85.1,399.4,12606.872,0.0,1702.8,1201.2,13108.471999999998,34.886862546437,12.001309653843983
ZBH,2013-06-30,157.8,18.3,47.4,91.4,314.90000000000003,12672.354,0.0,1688.1,1235.8,13124.654,-21.15673510265397,0.12344688229111167
ZBH,2013-09-30,157.6,17.1,46.5,91.9,313.1,14004.87,0.0,1686.0,1505.8,14185.070000000002,-0.5716100349317244,8.079572992933759
ZBH,2013-12-31,236.5,16.5,68.0,90.1,411.1,15823.662,0.5,1672.3,1807.6,15688.862,31.299904183966774,10.60123073062027
ZBH,2014-03-31,221.0,15.0,65.9,101.0,402.9,15861.066,0.0,1680.1,1588.1,15953.066,-1.9946485040136297,1.6840227162429056
ZBH,2014-06-30,172.4,15.8,58.6,91.3,338.1,17531.568,0.0,1687.4,1698.0,17520.968,-16.083395383469835,9.82821734706043
ZBH,2014-09-30,173.1,16.3,56.9,90.9,337.20000000000005,17023.115,250.0,1426.4,1747.1,16952.415000000005,-0.2661934338952898,-3.2449862359202775
ZBH,2014-12-31,153.8,16.0,38.8,92.6,301.20000000000005,19247.374,0.0,1425.5,1695.8,18977.074,-10.676156583629892,11.943189215223882
ZBH,2015-03-31,171.4,23.1,55.7,89.0,339.2,20025.408,0.0,9061.2,9281.9,19804.708,12.616201859229736,4.3612308198829774
ZBH,2015-06-30,-173.6,82.7,-64.8,99.6,-56.099999999999994,22206.459,300.0,11749.8,1883.6,32372.659,-116.53891509433963,63.45941076232986
ZBH,2015-09-30,22.2,90.8,9.6,239.5,362.1,19133.541,225.0,11689.6,1810.2,29237.941000000003,-745.4545454545456,-9.683226824216074
ZBH,2015-12-31,127.0,90.0,6.5,284.3,507.8,20794.993,0.0,11556.3,1623.9,30727.392999999996,40.23750345208506,5.09424381149135
ZBH,2016-03-31,108.8,88.2,46.1,246.9,490.0,21230.033,0.0,11117.4,1010.2,31337.232999999997,-3.5053170539582568,1.9846786221011437
ZBH,2016-06-30,-31.3,88.1,142.2,252.3,451.3,24039.886,500.0,10533.5,976.3,34097.085999999996,-7.897959183673464,8.806945399423105
ZBH,2016-09-30,158.8,91.5,-54.4,288.1,484.0,26030.004,575.8,11006.2,488.7,37123.304,7.245734544648785,8.875298024001243
ZBH,2016-12-31,69.6,90.1,-38.9,252.0,372.7999999999999,20701.92,575.6,10665.8,634.1,31309.22,-22.975206611570265,-15.66154779757749
ZBH,2017-03-31,299.4,82.9,-34.1,267.6,615.8,24617.376,975.0,10537.8,1039.5,35090.676,65.18240343347644,12.077771340199472
ZBH,2017-06-30,184.2,82.3,12.3,264.1,542.9000000000001,25949.64,1329.3,9354.4,450.0,36183.34,-11.83825917505682,3.1138300100003624
ZBH,2017-09-30,98.8,82.3,28.4,266.5,476.0,23699.016,1225.0,9199.7,480.8,33642.916,-12.322711364892259,-7.020977057397126
ZBH,2017-12-31,1231.4,80.0,-1355.4,264.5,220.5,24447.742,1225.0,8917.5,524.4,34065.842,-53.67647058823529,1.2571026839647281
ZBH,2018-03-31,174.7,78.9,47.2,263.5,564.3,22167.832,1625.0,9486.9,1765.4,31514.331999999995,155.91836734693874,-7.489936693770849
ZBH,2018-06-30,185.0,75.9,32.9,261.6,555.4,22666.896,100.0,9413.3,481.2,31698.996,-1.5771752613857881,0.5859683143529804
ZBH,2018-09-30,162.2,68.3,-8.5,260.6,482.6,26819.88,600.0,8597.4,524.6,35492.68,-13.107670147641336,11.96783645765942
ZBH,2018-12-31,-901.1,69.5,36.6,254.8,-540.2,21158.88,525.0,8413.7,542.8,29554.78,-211.93535018648984,-16.72992853737729
ZBH,2019-03-31,246.1,58.0,45.5,247.7,597.3,26152.96,562.2,8518.8,586.8,34647.159999999996,-210.57015920029616,17.230309276536637
ZBH,2019-06-30,133.7,59.7,8.4,253.0,454.7999999999999,24124.926,2062.5,6924.7,403.1,32709.026,-23.85735811150177,-5.593918808929777
ZBH,2019-09-30,431.1,56.8,-247.4,251.5,492.0,28222.712,2061.8,6555.0,512.5,36327.012,8.179419525065978,11.061124229134789
ZBH,2019-12-31,320.7,52.4,-32.2,253.9,594.8,30834.08,1564.2,6936.9,617.9,38717.28,20.894308943089413,6.579864041666839
ZBH,2020-03-31,-508.5,50.9,5.2,253.0,-199.40000000000003,20903.344,1950.0,7724.2,2433.6,28143.944000000003,-133.5238735709482,-27.309087828483815
ZBH,2020-06-30,-206.6,54.0,-13.7,255.7,89.4,24695.584,450.0,7759.3,713.4,32191.483999999997,-144.8345035105316,14.381566421536341
ZBH,2020-09-30,242.5,54.0,9.7,258.6,564.8,28221.822,450.0,7840.2,967.3,35544.721999999994,531.7673378076062,10.416537491716738
ZBH,2020-12-31,333.7,53.1,-138.2,265.4,514.0,31989.084,575.0,7844.3,802.1,39606.284,-8.994334277620386,11.426624746143755
ZBH,2021-03-31,198.1,52.3,21.1,235.7,507.2,33360.672,300.0,7538.7,724.3,40475.07199999999,-1.3229571984435862,2.193561001582456
ZBH,2021-06-30,141.9,54.7,33.3,235.8,465.7000000000001,33563.134,1050.0,6802.5,1042.4,40373.234,-8.182176656151396,-0.251606717339492
ZBH,2021-09-30,145.6,52.6,28.3,233.0,459.5,30574.604,1045.7,6458.1,919.6,37158.804,-1.3313291818767614,-7.961784780481052
ZBH,2021-12-31,-84.0,48.8,-29.2,233.2,168.79999999999998,26551.36,1674.4,5683.9,478.5,33431.16,-63.264417845484225,-10.031657638927216
ZBH,2022-03-31,14.2,41.1,28.0,233.8,317.1,26807.84,1014.5,5286.3,435.8,32672.84,87.85545023696686,-2.2683029844013936
ZBH,2022-06-30,153.7,38.8,45.5,232.7,470.7,22020.576,851.9,5172.0,386.4,27658.076,48.438978240302724,-15.348417829610161
ZBH,2022-09-30,194.0,42.3,-16.6,231.4,451.1,21934.59,659.1,5055.2,545.4,27103.49,-4.164011047376237,-2.005150322097604
ZBH,2022-12-31,-130.5,42.6,55.4,228.5,196.0,26647.5,597.3,5319.5,421.2,32143.1,-56.55065395699401,18.593952291752824
ZBH,2023-03-31,232.5,48.2,54.0,231.8,566.5,26938.2,585.0,5204.8,330.2,32397.8,189.03061224489795,0.7923940130230234
ZBH,2023-06-30,209.6,51.6,67.0,237.5,565.7,30401.28,520.0,5189.4,319.8,35790.88,-0.14121800529566242,10.473180277673166
ZBH,2023-09-30,162.7,51.1,56.4,241.2,511.4,23453.98,355.0,5127.3,292.1,28644.18,-9.598727240586891,-19.96793596581028
ZBH,2023-12-31,419.2,50.3,-135.2,241.2,575.5,25021.52,952.9,5042.3,415.8,30600.92,12.534219788815015,6.831195726322048
ZBH,2024-03-31,172.4,50.7,42.3,238.6,504.0,27148.286,970.0,4826.2,393.0,32551.485999999997,-12.423979148566467,6.374207049984104
ZBH,2024-06-30,242.8,51.1,59.1,243.2,596.2,22237.797,1878.0,3956.8,420.1,27652.497,18.293650793650794,-15.049970376160394
ZBH,2024-09-30,249.1,54.3,-18.9,250.9,535.4,21546.82,1713.0,4737.7,569.0,27428.52,-10.197920161019802,-0.8099702533192588
