tic,datadate,Net_Income,Interest_Expense,Income_Taxes,Depreciation_Amortization,EBITDA,Market_Value,Short_Term_Debt,Long_Term_Debt,Cash,EV,EBITDA_Pct_Change,EV_Pct_Change
CRL,2011-03-31,31.335,10.108,-2.715,21.265,59.992999999999995,1980.4848,95.527,761.293,173.51,2663.7947999999997,-117.5996033759978,5.809302728521293
CRL,2011-06-30,32.318,10.715,8.649,21.816,73.498,2091.3612,57.994,731.418,157.84,2722.9332,22.51095961195475,2.2200809161426527
CRL,2011-09-30,18.798,11.998,5.63,21.168,57.594,1423.1009,19.838,720.483,87.637,2075.7848999999997,-21.638684045824373,-23.766587443276254
CRL,2011-12-31,27.115,10.063,5.576,20.981,63.735,1335.7811,14.758,703.187,74.493,1979.2331,10.662569017606005,-4.651339356019002
CRL,2012-03-31,26.439,8.626,8.676,20.002,63.742999999999995,1768.5183,29.574,674.743,67.396,2405.4393,0.012551973013241735,21.53390623873459
CRL,2012-06-30,30.468,8.261,9.453,20.065,68.247,1591.8412,134.83,551.397,82.928,2195.1402000000003,7.065873899879205,-8.74264838027714
CRL,2012-09-30,21.972,8.618,6.011,20.55,57.15100000000001,1919.8476,125.603,543.143,89.805,2498.7886000000003,-16.258590121177473,13.832756559239368
CRL,2012-12-31,18.416,8.304,3.488,20.658,50.866,1806.8034,139.384,527.136,116.695,2356.6284,-10.997182901436563,-5.68916474166723
CRL,2013-03-31,25.578,8.344,9.722,20.01,63.654,2173.9669,130.851,518.035,107.497,2715.3559,25.140565407148195,15.222064709056383
CRL,2013-06-30,27.284,7.542,8.219,20.41,63.455,2012.1522,16.163,619.771,120.679,2527.4071999999996,-0.31262764319603953,-6.921696710180802
CRL,2013-09-30,30.867,2.336,11.39,20.149,64.742,2232.23,16.17,624.31,141.767,2730.943,2.0282089669844794,8.05314632323595
CRL,2013-12-31,19.099,2.99,3.58,20.672,46.340999999999994,2522.2642,21.437,642.352,167.33,3018.7232,-28.422044422476922,10.537759301457395
CRL,2014-03-31,32.232,2.801,10.358,19.76,65.15100000000001,2918.0424,26.683,614.129,181.312,3377.5424,40.59040590405909,11.88645583669281
CRL,2014-06-30,35.264,3.373,14.081,23.568,76.286,2510.0345,31.932,781.617,132.322,3191.2614999999996,17.09106537121454,-5.515279393679862
CRL,2014-09-30,32.036,2.997,11.582,24.507,71.122,2793.8008,31.917,754.799,148.616,3431.9008,-6.769263036468032,7.540569771546468
CRL,2014-12-31,27.166,2.779,11.65,24.31,65.905,3011.8903,31.904,745.958,178.742,3611.0103,-7.3352830347853,5.218959126091294
CRL,2015-03-31,31.541,3.024,0.331,22.368,57.264,3754.778,31.88,754.533,168.684,4372.507,-13.111296563234953,21.088189640444945
CRL,2015-06-30,48.509,3.643,11.076,23.148,86.376,3295.429,17.993,754.777,168.981,3899.218,50.83822296730931,-10.824202225405234
CRL,2015-09-30,37.379,3.863,15.255,23.814,80.311,2961.493,16.599,835.8,93.228,3720.664,-7.02162637769751,-4.5792258858058155
CRL,2015-12-31,31.884,3.821,16.729,25.551,77.985,3754.0522,17.033,845.997,138.734,4478.348199999999,-2.8962408636425963,20.364219934936333
CRL,2016-03-31,37.143,4.211,13.975,24.655,79.98400000000001,3577.8372,21.382,840.481,176.38,4263.3202,2.563313457716232,-4.801502482544773
CRL,2016-06-30,35.207,7.46,18.845,32.353,93.865,3897.9281,33.939,1331.053,180.192,5082.7281,17.354720944188816,19.21994740155806
CRL,2016-09-30,37.735,7.541,15.565,34.108,94.94899999999998,3943.9822,25.97,1233.189,114.028,5089.1132,1.1548500506045833,0.125623481610182
CRL,2016-12-31,44.68,7.51,18.45,35.542,106.182,3608.587,27.313,1207.696,121.929,4721.6669999999995,11.830561669949159,-7.220240257182731
CRL,2017-03-31,46.778,6.983,31.084,32.411,117.256,4284.7683,27.308,1170.063,135.934,5346.2053,10.429262963590812,13.227072133634167
CRL,2017-06-30,53.952,7.403,22.243,31.799,115.397,4813.3239,27.225,1116.278,140.51,5816.316900000001,-1.5854199358668164,8.793369757049941
CRL,2017-09-30,52.474,7.667,19.945,33.465,113.551,5111.9385,27.09,1155.998,154.56,6140.4664999999995,-1.5996949660736393,5.573107613857808
CRL,2017-12-31,-29.849,7.724,98.097,33.484,109.456,5188.1489,30.998,1114.105,192.875,6140.376899999999,-3.606309059365398,-0.0014591725237877995
CRL,2018-03-31,52.631,7.93,9.772,33.21,103.543,5113.3797,3.137,1129.581,190.921,6055.1767,-5.402170735272616,-1.3875402338901943
CRL,2018-06-30,53.709,16.844,17.438,43.396,131.387,5388.5923,31.346,1796.451,193.796,7022.5932999999995,26.891243251595952,15.976686526753214
CRL,2018-09-30,60.368,17.197,12.403,43.592,133.56,6470.5668,31.651,1652.733,144.53,8010.4208,1.653892698668824,14.066420448981432
CRL,2018-12-31,59.665,16.741,14.85,41.581,132.837,5456.2946,31.416,1636.598,196.792,6927.5166,-0.5413297394429528,-13.518693050432507
CRL,2019-03-31,55.133,9.987,10.602,45.358,121.08,7080.5018,49.567,1649.887,127.714,8652.2418,-8.850696718534735,24.896731391448412
CRL,2019-06-30,43.728,20.835,14.685,49.146,128.394,6924.5781,53.36,2148.699,201.974,8924.6631,6.0406342913776,3.1485631850926676
CRL,2019-09-30,72.81,5.698,-0.317,51.758,129.949,6464.5537,53.643,1999.461,166.148,8351.5097,1.2111157842266795,-6.4221292566214565
CRL,2019-12-31,80.348,24.362,25.053,51.833,181.596,7475.4634,58.902,1965.918,239.386,9260.8974,39.7440534363481,10.888901919134453
CRL,2020-03-31,50.769,15.067,4.622,57.26,127.718,6245.6281,70.136,2460.21,373.811,8402.1631,-29.669155708275508,-9.27268992311695
CRL,2020-06-30,67.435,19.352,16.284,57.208,160.279,8658.0467,78.163,2354.505,403.414,10687.3007,25.49444870730828,27.19701549235578
CRL,2020-09-30,102.909,18.867,32.665,59.58,214.021,11262.7172,72.816,2114.739,246.81,13203.4622,33.530281571509676,23.543470616485983
CRL,2020-12-31,143.191,33.147,28.237,60.876,265.45099999999996,12434.7826,74.888,2085.166,232.522,14362.314600000002,24.03035216170375,8.776882778518512
CRL,2021-03-31,61.53,3.74,2.367,61.508,129.145,14554.1033,28.8,2375.349,470.448,16487.8043,-51.348836508432804,14.799074934620894
CRL,2021-06-30,88.448,16.08,37.58,68.105,210.213,18640.6387,34.762,2966.724,227.124,21415.0007,62.772852220372435,29.88388453882851
CRL,2021-09-30,103.426,16.455,18.111,68.686,206.678,20823.3282,34.006,3136.688,217.844,23776.1782,-1.6816276823983234,11.025810986781792
CRL,2021-12-31,137.578,11.546,23.815,67.241,240.18,19019.8544,36.062,2916.536,246.3,21726.152400000003,16.209756239173977,-8.622183863006194
CRL,2022-03-31,93.022,9.434,15.62,75.299,193.375,14425.676,40.4,2940.521,243.347,17163.249999999996,-19.487467732533936,-21.0018889492831
CRL,2022-06-30,109.321,3.703,33.449,76.421,222.894,10882.7282,51.301,3362.996,207.13,14089.8952,15.265158371040721,-17.906601605173822
CRL,2022-09-30,96.473,11.375,25.495,74.605,207.948,10012.5936,46.692,3305.907,196.027,13169.165599999998,-6.705429486661818,-6.534680257948278
CRL,2022-12-31,187.41,34.779,55.815,77.545,355.54900000000004,11100.6976,50.203,3097.276,241.102,14007.074599999998,70.97976417181219,6.362658238575114
CRL,2023-03-31,103.131,34.38,27.087,77.069,241.66699999999997,10329.5512,6.819,3161.976,208.75,13289.5962,-32.02990305133753,-5.122257291326182
CRL,2023-06-30,97.02,35.044,29.221,77.671,238.956,10778.6765,3.723,3080.1,208.532,13653.9675,-1.1217915561495762,2.741778565100428
CRL,2023-09-30,87.389,33.742,24.852,78.87,224.853,10052.9901,2.677,2904.654,161.704,12798.6171,-5.901923366644901,-6.264482466360066
CRL,2023-12-31,187.084,33.544,19.754,80.514,320.89599999999996,12136.3032,60.478,3066.381,282.642,14980.5202,42.71368405135798,17.04795981434588
CRL,2024-03-31,67.329,35.001,24.529,85.357,212.216,13956.6345,2.628,3078.513,347.431,16690.3445,-33.86767052253688,11.413651042638673
CRL,2024-06-30,89.988,32.769,25.392,86.082,234.231,10662.2135,3.213,2837.967,206.247,13297.1465,10.37386436460963,-20.33030534510536
CRL,2024-09-30,68.679,30.284,20.946,88.198,208.10699999999997,10071.864,3.2,2759.489,210.563,12623.99,-11.153092460007441,-5.062413202712335
