tic,datadate,Net_Income,Interest_Expense,Income_Taxes,Depreciation_Amortization,EBITDA,Market_Value,Short_Term_Debt,Long_Term_Debt,Cash,EV
UHS,2011-09-30,85.054,48.674,52.234,73.17,259.132,3282.5563,2.511,3685.23,39.147,6931.1503
UHS,2011-12-31,95.271,46.367,54.828,73.383,269.849,3754.0076,2.479,3651.428,41.229,7366.6856
UHS,2012-03-31,128.607,47.744,79.748,71.792,327.89099999999996,4057.7889,2.512,3581.844,41.999,7600.1459
UHS,2012-06-30,107.561,47.218,67.0,72.983,294.762,4182.0566,2.497,3458.509,32.941,7610.1216
UHS,2012-09-30,71.817,46.771,42.132,77.032,237.752,4445.087,2.499,3440.962,25.652,7862.896000000001
UHS,2012-12-31,135.461,42.936,85.736,80.619,344.75200000000007,4718.2753,2.589,3727.431,23.471,8424.8243
UHS,2013-03-31,119.784,41.999,74.049,79.812,315.644,6260.2898,1.712,3668.762,17.395,9913.3688
UHS,2013-06-30,151.841,40.117,98.015,81.682,371.65500000000003,6575.1771,73.579,3473.106,12.558,10109.3041
UHS,2013-09-30,114.587,38.006,69.473,86.971,309.03700000000003,7369.1887,88.292,3411.635,12.122,10856.9937
UHS,2013-12-31,124.521,36.684,73.772,88.707,323.68399999999997,7988.6991,99.312,3209.762,17.238,11280.535100000001
UHS,2014-03-31,138.078,35.198,83.931,93.359,350.566,8107.2373,103.641,3109.158,16.261,11303.7753
UHS,2014-06-30,151.671,35.092,91.731,90.691,369.18499999999995,9495.5686,77.686,3070.311,14.732,12628.8336
UHS,2014-09-30,82.797,32.574,48.44,93.456,257.267,10342.6492,81.477,3373.341,39.711,13757.756200000002
UHS,2014-12-31,172.797,31.311,100.569,98.118,402.795,10983.1654,68.319,3210.215,32.069,14229.6304
UHS,2015-03-31,174.299,30.042,102.694,98.998,406.033,11662.9319,89.023,3051.571,35.078,14768.4479
UHS,2015-06-30,182.193,27.73,106.304,97.257,413.484,14071.0815,73.807,2961.515,42.464,17063.9395
UHS,2015-09-30,150.287,27.19,84.373,99.442,361.29200000000003,12290.7595,84.883,3009.954,39.523,15346.0735
UHS,2015-12-31,173.749,29.115,101.832,102.921,407.617,11745.7613,62.722,3387.303,61.228,15134.5583
UHS,2016-03-31,190.759,29.991,111.005,104.049,435.804,12103.2298,488.262,2792.144,54.59,15329.0458
UHS,2016-06-30,185.577,31.221,107.397,101.411,425.606,13058.4202,94.802,3499.375,56.273,16596.3242
UHS,2016-09-30,151.865,32.866,88.175,103.712,376.618,11946.5719,91.246,3542.923,61.744,15518.9969
UHS,2016-12-31,174.208,33.041,102.61,107.436,417.29499999999996,10279.5005,105.895,4030.23,33.747,14381.8785
UHS,2017-03-31,206.055,35.663,107.899,110.798,460.415,12032.6741,126.064,3772.515,62.974,15868.2791
UHS,2017-06-30,185.394,36.162,103.883,113.112,438.55100000000004,11677.8499,126.109,3988.912,66.446,15726.4249
UHS,2017-09-30,141.245,37.272,74.992,110.217,363.726,10529.8126,112.757,3927.396,65.424,14504.541599999999
UHS,2017-12-31,219.609,37.173,76.923,113.638,447.3430000000001,10680.3092,545.619,3494.39,74.423,14645.895199999999
UHS,2018-03-31,223.832,38.1,67.569,113.103,442.60400000000004,11178.7051,126.248,3795.087,73.053,15026.987099999998
UHS,2018-06-30,226.052,39.079,71.059,109.581,445.77099999999996,10402.5829,126.302,3864.162,76.886,14316.160899999999
UHS,2018-09-30,171.746,40.167,54.186,112.286,378.385,11826.655,342.425,3683.919,83.721,15769.278
UHS,2018-12-31,158.075,41.407,43.828,118.075,361.385,10647.7634,63.446,3935.187,105.22,14541.1764
UHS,2019-03-31,234.168,40.683,58.898,120.04,453.78900000000004,12057.842,128.127,4108.039,62.726,16231.282000000001
UHS,2019-06-30,238.32,43.367,69.543,121.168,472.398,11537.9557,148.28,4332.809,61.297,15957.747700000002
UHS,2019-09-30,97.19,42.388,37.205,121.528,298.31100000000004,13027.2183,133.157,4144.542,58.905,17246.012300000002
UHS,2019-12-31,245.176,40.13,73.148,127.656,486.10999999999996,12438.3656,143.992,4166.653,61.268,16687.7426
UHS,2020-03-31,142.037,37.43,46.323,124.394,350.184,8414.7897,127.293,4019.807,54.619,12507.2707
UHS,2020-06-30,251.929,26.768,79.154,126.208,484.05899999999997,7892.1817,138.714,3729.687,539.622,11220.9607
UHS,2020-09-30,241.279,26.119,79.172,125.961,472.53100000000006,9094.6078,151.723,3788.909,1101.23,11934.0098
UHS,2020-12-31,308.708,23.029,94.644,133.93,560.311,11695.5595,391.794,3802.556,1224.49,14665.4195
UHS,2021-03-31,209.091,23.5,63.807,131.403,427.80100000000004,11368.1673,168.093,3773.529,764.502,14545.2873
UHS,2021-06-30,325.024,22.722,101.522,133.985,583.2529999999999,12172.1086,167.965,3745.045,199.017,15886.1016
UHS,2021-09-30,218.351,22.67,67.515,134.462,442.998,11121.1468,105.814,3960.07,189.743,14997.2878
UHS,2021-12-31,239.124,20.787,72.837,133.363,466.111,9995.1572,112.893,4446.503,115.301,14439.252199999999
UHS,2022-03-31,153.913,23.014,48.962,143.784,369.673,10780.9527,114.093,4556.332,105.999,15345.378700000001
UHS,2022-06-30,164.062,27.95,50.949,143.85,386.81100000000004,7348.8688,129.835,4899.401,132.658,12245.446800000002
UHS,2022-09-30,182.814,37.959,57.401,145.874,424.048,6297.0576,136.453,5030.938,74.571,11389.8776
UHS,2022-12-31,174.82,46.967,51.966,148.353,422.106,9950.3474,149.223,5122.055,102.818,15118.807400000002
UHS,2023-03-31,163.115,55.015,51.726,141.621,411.477,8920.2428,169.424,5103.809,109.969,14083.506800000001
UHS,2023-06-30,171.313,55.665,55.393,143.744,426.115,10947.8288,185.006,4992.784,79.451,16046.1678
UHS,2023-09-30,166.989,59.963,52.499,137.195,416.646,8582.2041,199.21,5184.624,80.768,13885.2701
UHS,2023-12-31,216.378,61.025,61.501,145.481,484.38499999999993,10241.2241,198.286,5168.342,119.439,15488.4131
UHS,2024-03-31,261.834,61.719,70.264,141.003,534.8199999999999,12211.8653,198.491,5108.708,112.093,17406.971299999997
UHS,2024-06-30,289.152,58.251,87.676,147.48,582.559,12337.2351,199.49,4796.311,128.786,17204.250099999997
UHS,2024-09-30,258.714,55.373,75.623,149.567,539.277,15106.8737,111.152,4995.704,106.077,20107.6527
